cut_idx,fPhase,canon_tt,cut_delay
501,1,286331153, 18.620001
502,0,2139062143, 21.379999
502,1,16843009, 22.879999
503,0,2004318071, 17.670000
503,1,286331153, 18.620001
504,0,2004318071, 17.670000
504,1,286331153, 18.620001
505,0,2139062143, 21.379999
505,1,16843009, 22.879999
506,0,2004318071, 17.670000
506,1,286331153, 18.620001
507,0,926365495, 21.020000
507,1,320017171, 21.030001
508,0,353703189, 21.030001
508,1,1465341783, 21.020000
509,0,522133279, 21.020000
509,1,117901063, 21.030001
510,0,17760527, -1.000000
510,1,259985279, -1.000000
511,0,33489407, 25.920000
511,1,8323199, 25.270000
512,0,3473461, -1.000000
512,1,905917951, -1.000000
513,0,17760527, -1.000000
513,1,259985279, -1.000000
514,0,33489407, 25.920000
514,1,8323199, 25.270000
515,0,2004318071, 17.670000
515,1,286331153, 18.620001
516,0,2139062143, 31.150000
516,1,16843009, 22.879999
517,0,2139062143, 21.379999
517,1,16843009, 26.600000
518,0,939472895, 31.780001
518,1,1245203, 26.000000
519,0,536813567, 24.190001
519,1,458759, 35.830002
520,0,930559863, -1.000000
520,1,286462227, -1.000000
521,0,369038847, -1.000000
521,1,5701719, -1.000000
522,0,1065303935, 31.780001
522,1,16974083, 26.000000
523,0,939472895, 24.190001
523,1,1245203, 35.830002
524,0,2147450879, 33.009998
524,1,65537, 28.690001
525,0,33554431, 30.549999
525,1,127, 30.360001
526,0,33554431, 30.549999
526,1,127, 30.360001
527,0,33492991, -1.000000
527,1,983167, -1.000000
528,0,17825791, -1.000000
528,1,3967, -1.000000
529,0,3538943, -1.000000
529,1,13823, -1.000000
530,0,3538943, -1.000000
530,1,13823, -1.000000
531,0,33554431, 30.549999
531,1,127, 30.360001
532,0,33554431, 30.549999
532,1,127, 30.360001
533,0,33492991, -1.000000
533,1,983167, -1.000000
534,0,17825791, -1.000000
534,1,3967, -1.000000
535,0,364904447, -1.000000
535,1,427, -1.000000
536,0,935329791, -1.000000
536,1,291, -1.000000
537,0,1065353215, -1.000000
537,1,259, -1.000000
538,0,532676607, -1.000000
538,1,267, -1.000000
539,0,532660159, -1.000000
539,1,16843019, -1.000000
540,0,536854527, -1.000000
540,1,65547, -1.000000
541,0,536870911, -1.000000
541,1,7, -1.000000
542,0,935313343, -1.000000
542,1,16843043, -1.000000
543,0,1065320319, -1.000000
543,1,16843011, -1.000000
544,0,364887999, -1.000000
544,1,16843179, -1.000000
545,0,369082367, -1.000000
545,1,65707, -1.000000
546,0,369098751, -1.000000
546,1,87, -1.000000
547,0,1073709055, -1.000000
547,1,65539, -1.000000
548,0,939507711, -1.000000
548,1,65571, -1.000000
549,0,939524095, -1.000000
549,1,19, -1.000000
550,0,2004318071, 17.670000
550,1,286331153, 24.280001
551,0,1465341783, 21.020000
551,1,353703189, 26.590000
552,0,2139062143, 31.150000
552,1,16843009, 26.600000
553,0,1431786839, 28.330000
553,1,357897557, 25.270000
554,0,1431786839, 25.920000
554,1,357897557, 32.410000
555,0,2004842367, 24.190001
555,1,17891601, 35.830002
556,0,1431655767, -1.000000
556,1,357913941, -1.000000
557,0,858994495, -1.000000
557,1,51589939, -1.000000
558,0,859255615, -1.000000
558,1,53678899, -1.000000
559,0,859010943, -1.000000
559,1,17904435, -1.000000
560,0,926365503, -1.000000
560,1,51581715, -1.000000
561,0,858993535, -1.000000
561,1,20132659, -1.000000
562,0,858994495, -1.000000
562,1,51589939, -1.000000
563,0,2004318079, 30.549999
563,1,17895697, 30.360001
564,0,2004318079, 30.549999
564,1,17895697, 30.360001
565,0,2004318071, 17.670000
565,1,286331153, 24.280001
566,0,926365495, 25.350000
566,1,320017171, 21.030001
567,0,522133279, 25.350000
567,1,117901063, 21.030001
568,0,253693727, 25.920000
568,1,118425359, 32.410000
569,0,19071267, -1.000000
569,1,935278527, -1.000000
570,0,33489407, 25.920000
570,1,8323199, 32.410000
571,0,930559863, -1.000000
571,1,286462227, -1.000000
572,0,369038847, -1.000000
572,1,5701719, -1.000000
573,0,87491895, 29.410000
573,1,324997983, 22.709999
574,0,19079971, -1.000000
574,1,926365631, -1.000000
575,0,253697823, -1.000000
575,1,117901071, -1.000000
576,0,17900339, -1.000000
576,1,859290559, -1.000000
577,0,17956863, -1.000000
577,1,30591, -1.000000
578,0,930576247, -1.000000
578,1,286331155, -1.000000
579,0,357957631, -1.000000
579,1,21847, -1.000000
580,0,930576247, -1.000000
580,1,286331155, -1.000000
581,0,357957631, -1.000000
581,1,21847, -1.000000
582,0,987423, 35.500000
582,1,125243391, 28.770000
583,0,1117983, 35.500000
583,1,118454271, 28.770000
584,0,87504695, -1.000000
584,1,320017247, -1.000000
585,0,89470839, -1.000000
585,1,286479711, -1.000000
586,0,2004318071, 17.670000
586,1,286331153, 18.620001
587,0,2004318071, 17.670000
587,1,286331153, 18.620001
588,0,2139062143, 21.379999
588,1,16843009, 22.879999
589,0,2004318071, 17.670000
589,1,286331153, 18.620001
590,0,2004318071, 17.670000
590,1,286331153, 18.620001
591,0,2139062143, 21.379999
591,1,16843009, 22.879999
592,0,2004318071, 17.670000
592,1,286331153, 24.280001
593,0,926365495, 21.020000
593,1,320017171, 26.590000
594,0,353703189, 21.030001
594,1,1465341783, 21.020000
595,0,522133279, 21.020000
595,1,117901063, 26.590000
596,0,17760527, -1.000000
596,1,259985279, -1.000000
597,0,33489407, 25.920000
597,1,8323199, 25.270000
598,0,3473461, -1.000000
598,1,905917951, -1.000000
599,0,17760527, -1.000000
599,1,259985279, -1.000000
600,0,33489407, 25.920000
600,1,8323199, 25.270000
601,0,2004318071, 17.670000
601,1,286331153, 18.620001
602,0,2004318071, 17.670000
602,1,286331153, 18.620001
603,0,2139062143, 21.379999
603,1,16843009, 22.879999
604,0,2004318071, 17.670000
604,1,286331153, 18.620001
605,0,2004318071, 17.670000
605,1,286331153, 18.620001
606,0,2139062143, 21.379999
606,1,16843009, 22.879999
607,0,2004318071, 17.670000
607,1,286331153, 18.620001
608,0,926365495, 21.020000
608,1,320017171, 21.030001
609,0,353703189, 21.030001
609,1,1465341783, 21.020000
610,0,522133279, 21.020000
610,1,117901063, 21.030001
611,0,17760527, -1.000000
611,1,259985279, -1.000000
612,0,33489407, 25.920000
612,1,8323199, 25.270000
613,0,3473461, -1.000000
613,1,905917951, -1.000000
614,0,17760527, -1.000000
614,1,259985279, -1.000000
615,0,33489407, 25.920000
615,1,8323199, 25.270000
616,0,2004318071, 17.670000
616,1,286331153, 18.620001
617,0,2139062143, 31.150000
617,1,16843009, 22.879999
618,0,2139062143, 21.379999
618,1,16843009, 26.600000
619,0,939472895, 31.780001
619,1,1245203, 26.000000
620,0,536813567, 24.190001
620,1,458759, 35.830002
621,0,930559863, -1.000000
621,1,286462227, -1.000000
622,0,369038847, -1.000000
622,1,5701719, -1.000000
623,0,1065303935, 31.780001
623,1,16974083, 26.000000
624,0,939472895, 24.190001
624,1,1245203, 35.830002
625,0,2147450879, 33.009998
625,1,65537, 28.690001
626,0,33554431, 30.549999
626,1,127, 30.360001
627,0,33554431, 30.549999
627,1,127, 30.360001
628,0,33492991, -1.000000
628,1,983167, -1.000000
629,0,17825791, -1.000000
629,1,3967, -1.000000
630,0,3538943, -1.000000
630,1,13823, -1.000000
631,0,3538943, -1.000000
631,1,13823, -1.000000
632,0,33554431, 30.549999
632,1,127, 30.360001
633,0,33554431, 30.549999
633,1,127, 30.360001
634,0,33492991, -1.000000
634,1,983167, -1.000000
635,0,17825791, -1.000000
635,1,3967, -1.000000
636,0,364904447, -1.000000
636,1,427, -1.000000
637,0,935329791, -1.000000
637,1,291, -1.000000
638,0,1065353215, -1.000000
638,1,259, -1.000000
639,0,532676607, -1.000000
639,1,267, -1.000000
640,0,532660159, -1.000000
640,1,16843019, -1.000000
641,0,536854527, -1.000000
641,1,65547, -1.000000
642,0,536870911, -1.000000
642,1,7, -1.000000
643,0,935313343, -1.000000
643,1,16843043, -1.000000
644,0,1065320319, -1.000000
644,1,16843011, -1.000000
645,0,364887999, -1.000000
645,1,16843179, -1.000000
646,0,369082367, -1.000000
646,1,65707, -1.000000
647,0,369098751, -1.000000
647,1,87, -1.000000
648,0,1073709055, -1.000000
648,1,65539, -1.000000
649,0,939507711, -1.000000
649,1,65571, -1.000000
650,0,939524095, -1.000000
650,1,19, -1.000000
651,0,2004318071, 17.670000
651,1,286331153, 24.280001
652,0,1465341783, 21.020000
652,1,353703189, 26.590000
653,0,2139062143, 31.150000
653,1,16843009, 26.600000
654,0,1431786839, 28.330000
654,1,357897557, 25.270000
655,0,1431786839, 25.920000
655,1,357897557, 32.410000
656,0,2004842367, 24.190001
656,1,17891601, 35.830002
657,0,1431655767, -1.000000
657,1,357913941, -1.000000
658,0,858994495, -1.000000
658,1,51589939, -1.000000
659,0,859255615, -1.000000
659,1,53678899, -1.000000
660,0,859010943, -1.000000
660,1,17904435, -1.000000
661,0,926365503, -1.000000
661,1,51581715, -1.000000
662,0,858993535, -1.000000
662,1,20132659, -1.000000
663,0,858994495, -1.000000
663,1,51589939, -1.000000
664,0,2004318079, 30.549999
664,1,17895697, 30.360001
665,0,2004318079, 30.549999
665,1,17895697, 30.360001
666,0,2004318071, 17.670000
666,1,286331153, 18.620001
667,0,2004318071, 17.670000
667,1,286331153, 18.620001
668,0,2139062143, 21.379999
668,1,16843009, 22.879999
669,0,2004318071, 17.670000
669,1,286331153, 18.620001
670,0,2004318071, 17.670000
670,1,286331153, 18.620001
671,0,2139062143, 21.379999
671,1,16843009, 22.879999
672,0,2004318071, 17.670000
672,1,286331153, 24.280001
673,0,926365495, 21.020000
673,1,320017171, 26.590000
674,0,353703189, 21.030001
674,1,1465341783, 21.020000
675,0,522133279, 21.020000
675,1,117901063, 26.590000
676,0,17760527, -1.000000
676,1,259985279, -1.000000
677,0,33489407, 25.920000
677,1,8323199, 25.270000
678,0,3473461, -1.000000
678,1,905917951, -1.000000
679,0,17760527, -1.000000
679,1,259985279, -1.000000
680,0,33489407, 25.920000
680,1,8323199, 25.270000
681,0,2004318071, 17.670000
681,1,286331153, 18.620001
682,0,2004318071, 17.670000
682,1,286331153, 18.620001
683,0,2139062143, 21.379999
683,1,16843009, 22.879999
684,0,2004318071, 17.670000
684,1,286331153, 18.620001
685,0,2004318071, 17.670000
685,1,286331153, 18.620001
686,0,2139062143, 21.379999
686,1,16843009, 22.879999
687,0,2004318071, 17.670000
687,1,286331153, 18.620001
688,0,926365495, 21.020000
688,1,320017171, 21.030001
689,0,353703189, 21.030001
689,1,1465341783, 21.020000
690,0,522133279, 21.020000
690,1,117901063, 21.030001
691,0,17760527, -1.000000
691,1,259985279, -1.000000
692,0,33489407, 25.920000
692,1,8323199, 25.270000
693,0,3473461, -1.000000
693,1,905917951, -1.000000
694,0,17760527, -1.000000
694,1,259985279, -1.000000
695,0,33489407, 25.920000
695,1,8323199, 25.270000
696,0,2004318071, 17.670000
696,1,286331153, 18.620001
697,0,2139062143, 31.150000
697,1,16843009, 22.879999
698,0,2139062143, 21.379999
698,1,16843009, 26.600000
699,0,939472895, 31.780001
699,1,1245203, 26.000000
700,0,536813567, 24.190001
700,1,458759, 35.830002
701,0,930559863, -1.000000
701,1,286462227, -1.000000
702,0,369038847, -1.000000
702,1,5701719, -1.000000
703,0,1065303935, 31.780001
703,1,16974083, 26.000000
704,0,939472895, 24.190001
704,1,1245203, 35.830002
705,0,2147450879, 33.009998
705,1,65537, 28.690001
706,0,33554431, 30.549999
706,1,127, 30.360001
707,0,33554431, 30.549999
707,1,127, 30.360001
708,0,33492991, -1.000000
708,1,983167, -1.000000
709,0,17825791, -1.000000
709,1,3967, -1.000000
710,0,3538943, -1.000000
710,1,13823, -1.000000
711,0,3538943, -1.000000
711,1,13823, -1.000000
712,0,33554431, 30.549999
712,1,127, 30.360001
713,0,33554431, 30.549999
713,1,127, 30.360001
714,0,33492991, -1.000000
714,1,983167, -1.000000
715,0,17825791, -1.000000
715,1,3967, -1.000000
716,0,364904447, -1.000000
716,1,427, -1.000000
717,0,935329791, -1.000000
717,1,291, -1.000000
718,0,1065353215, -1.000000
718,1,259, -1.000000
719,0,532676607, -1.000000
719,1,267, -1.000000
720,0,532660159, -1.000000
720,1,16843019, -1.000000
721,0,536854527, -1.000000
721,1,65547, -1.000000
722,0,536870911, -1.000000
722,1,7, -1.000000
723,0,935313343, -1.000000
723,1,16843043, -1.000000
724,0,1065320319, -1.000000
724,1,16843011, -1.000000
725,0,364887999, -1.000000
725,1,16843179, -1.000000
726,0,369082367, -1.000000
726,1,65707, -1.000000
727,0,369098751, -1.000000
727,1,87, -1.000000
728,0,1073709055, -1.000000
728,1,65539, -1.000000
729,0,939507711, -1.000000
729,1,65571, -1.000000
730,0,939524095, -1.000000
730,1,19, -1.000000
731,0,2004318071, 17.670000
731,1,286331153, 24.280001
732,0,1465341783, 21.020000
732,1,353703189, 26.590000
733,0,2139062143, 31.150000
733,1,16843009, 26.600000
734,0,1431786839, 28.330000
734,1,357897557, 25.270000
735,0,1431786839, 25.920000
735,1,357897557, 32.410000
736,0,2004842367, 24.190001
736,1,17891601, 35.830002
737,0,1431655767, -1.000000
737,1,357913941, -1.000000
738,0,858994495, -1.000000
738,1,51589939, -1.000000
739,0,859255615, -1.000000
739,1,53678899, -1.000000
740,0,859010943, -1.000000
740,1,17904435, -1.000000
741,0,926365503, -1.000000
741,1,51581715, -1.000000
742,0,858993535, -1.000000
742,1,20132659, -1.000000
743,0,858994495, -1.000000
743,1,51589939, -1.000000
744,0,2004318079, 30.549999
744,1,17895697, 30.360001
745,0,2004318079, 30.549999
745,1,17895697, 30.360001
746,0,2004318071, 17.670000
746,1,286331153, 24.280001
747,0,926365495, 25.350000
747,1,320017171, 21.030001
748,0,522133279, 25.350000
748,1,117901063, 21.030001
749,0,253693727, 25.920000
749,1,118425359, 32.410000
750,0,19071267, -1.000000
750,1,935278527, -1.000000
751,0,33489407, 25.920000
751,1,8323199, 32.410000
752,0,930559863, -1.000000
752,1,286462227, -1.000000
753,0,369038847, -1.000000
753,1,5701719, -1.000000
754,0,87491895, 29.410000
754,1,324997983, 22.709999
755,0,19079971, -1.000000
755,1,926365631, -1.000000
756,0,253697823, -1.000000
756,1,117901071, -1.000000
757,0,17900339, -1.000000
757,1,859290559, -1.000000
758,0,17956863, -1.000000
758,1,30591, -1.000000
759,0,930576247, -1.000000
759,1,286331155, -1.000000
760,0,357957631, -1.000000
760,1,21847, -1.000000
761,0,930576247, -1.000000
761,1,286331155, -1.000000
762,0,357957631, -1.000000
762,1,21847, -1.000000
763,0,987423, 35.500000
763,1,125243391, 28.770000
764,0,1117983, 35.500000
764,1,118454271, 28.770000
765,0,87504695, -1.000000
765,1,320017247, -1.000000
766,0,89470839, -1.000000
766,1,286479711, -1.000000
767,0,2004318071, 17.670000
767,1,286331153, 24.280001
768,0,2139062143, 21.379999
768,1,16843009, 26.600000
769,0,2139062143, 21.379999
769,1,16843009, 26.600000
770,0,939472895, 24.190001
770,1,1245203, 26.000000
771,0,536813567, 24.190001
771,1,458759, 26.000000
772,0,1065303935, 24.190001
772,1,16974083, 26.000000
773,0,939472895, 24.190001
773,1,1245203, 26.000000
774,0,2147450879, 23.370001
774,1,65537, 28.690001
775,0,257900415, 36.279999
775,1,16975119, 29.040001
776,0,87556095, 36.279999
776,1,4959, 29.040001
777,0,930611199, -1.000000
777,1,4371, -1.000000
778,0,369098751, -1.000000
778,1,87, -1.000000
779,0,1065320319, -1.000000
779,1,16843011, -1.000000
780,0,930611199, -1.000000
780,1,4371, -1.000000
781,0,253755391, 30.549999
781,1,1807, 30.360001
782,0,33554431, 30.549999
782,1,127, 30.360001
783,0,253701951, -1.000000
783,1,50793231, -1.000000
784,0,19136511, -1.000000
784,1,14271, -1.000000
785,0,268378111, 30.549999
785,1,458767, 30.360001
786,0,253755391, 30.549999
786,1,1807, 30.360001
787,0,1065353215, -1.000000
787,1,259, -1.000000
788,0,536870911, -1.000000
788,1,7, -1.000000
789,0,1073709055, -1.000000
789,1,65539, -1.000000
790,0,939524095, -1.000000
790,1,19, -1.000000
791,0,2004318071, 17.670000
791,1,286331153, 18.620001
792,0,2004318071, 17.670000
792,1,286331153, 24.280001
793,0,522133279, 25.350000
793,1,117901063, 21.030001
794,0,2139062143, 21.379999
794,1,16843009, 26.600000
795,0,33489407, 28.330000
795,1,8323199, 25.270000
796,0,33489407, 28.330000
796,1,8323199, 25.270000
797,0,2004842367, 24.190001
797,1,17891601, 26.000000
798,0,131071, -1.000000
798,1,32767, -1.000000
799,0,1310719, -1.000000
799,1,14335, -1.000000
800,0,17039359, -1.000000
800,1,16255, -1.000000
801,0,524287, -1.000000
801,1,8191, -1.000000
802,0,1310719, -1.000000
802,1,14335, -1.000000
803,0,2004318079, 30.549999
803,1,17895697, 30.360001
804,0,2004318079, 30.549999
804,1,17895697, 30.360001
805,0,2004318071, 17.670000
805,1,286331153, 18.620001
806,0,1465341783, 25.350000
806,1,353703189, 21.030001
807,0,522133279, 25.350000
807,1,117901063, 21.030001
808,0,253693727, 28.330000
808,1,118425359, 25.270000
809,0,19071267, -1.000000
809,1,935278527, -1.000000
810,0,33489407, 28.330000
810,1,8323199, 25.270000
811,0,1434408319, -1.000000
811,1,22348117, -1.000000
812,0,134154239, -1.000000
812,1,2031647, -1.000000
813,0,287248671, 29.410000
813,1,125241207, 22.709999
814,0,19079971, -1.000000
814,1,926365631, -1.000000
815,0,253697823, -1.000000
815,1,117901071, -1.000000
816,0,17900339, -1.000000
816,1,859290559, -1.000000
817,0,17956863, -1.000000
817,1,30591, -1.000000
818,0,1431666687, -1.000000
818,1,87381, -1.000000
819,0,8388607, -1.000000
819,1,511, -1.000000
820,0,1431666687, -1.000000
820,1,87381, -1.000000
821,0,8388607, -1.000000
821,1,511, -1.000000
822,0,987423, 35.500000
822,1,125243391, 28.770000
823,0,16843263, 35.500000
823,1,8355711, 28.770000
824,0,286334975, -1.000000
824,1,489335, -1.000000
825,0,117901311, -1.000000
825,1,2039583, -1.000000
826,0,2004318071, 17.670000
826,1,286331153, 18.620001
827,0,2004318071, 17.670000
827,1,286331153, 18.620001
828,0,2139062143, 21.379999
828,1,16843009, 22.879999
829,0,2004318071, 17.670000
829,1,286331153, 18.620001
830,0,2004318071, 17.670000
830,1,286331153, 18.620001
831,0,2139062143, 21.379999
831,1,16843009, 22.879999
832,0,2004318071, 17.670000
832,1,286331153, 24.280001
833,0,926365495, 21.020000
833,1,320017171, 26.590000
834,0,353703189, 21.030001
834,1,1465341783, 21.020000
835,0,522133279, 21.020000
835,1,117901063, 26.590000
836,0,17760527, -1.000000
836,1,259985279, -1.000000
837,0,33489407, 25.920000
837,1,8323199, 25.270000
838,0,3473461, -1.000000
838,1,905917951, -1.000000
839,0,17760527, -1.000000
839,1,259985279, -1.000000
840,0,33489407, 25.920000
840,1,8323199, 25.270000
841,0,2004318071, 17.670000
841,1,286331153, 24.280001
842,0,2004318071, 17.670000
842,1,286331153, 18.620001
843,0,2139062143, 21.379999
843,1,16843009, 26.600000
844,0,2004318071, 17.670000
844,1,286331153, 18.620001
845,0,2004318071, 17.670000
845,1,286331153, 18.620001
846,0,2139062143, 21.379999
846,1,16843009, 22.879999
847,0,2004318071, 17.670000
847,1,286331153, 24.280001
848,0,926365495, 21.020000
848,1,320017171, 26.590000
849,0,353703189, 21.030001
849,1,1465341783, 25.350000
850,0,522133279, 21.020000
850,1,117901063, 26.590000
851,0,17760527, -1.000000
851,1,259985279, -1.000000
852,0,33489407, 25.920000
852,1,8323199, 25.270000
853,0,3473461, -1.000000
853,1,905917951, -1.000000
854,0,17760527, -1.000000
854,1,259985279, -1.000000
855,0,33489407, 25.920000
855,1,8323199, 25.270000
856,0,2004318071, 17.670000
856,1,286331153, 18.620001
857,0,2139062143, 21.379999
857,1,16843009, 26.600000
858,0,2139062143, 21.379999
858,1,16843009, 26.600000
859,0,939472895, 24.190001
859,1,1245203, 35.830002
860,0,536813567, 24.190001
860,1,458759, 35.830002
861,0,930559863, -1.000000
861,1,286462227, -1.000000
862,0,369038847, -1.000000
862,1,5701719, -1.000000
863,0,1065303935, 24.190001
863,1,16974083, 35.830002
864,0,939472895, 24.190001
864,1,1245203, 35.830002
865,0,2147450879, 23.370001
865,1,65537, 28.690001
866,0,33554431, 30.549999
866,1,127, 30.360001
867,0,33554431, 30.549999
867,1,127, 30.360001
868,0,33492991, -1.000000
868,1,983167, -1.000000
869,0,17825791, -1.000000
869,1,3967, -1.000000
870,0,3538943, -1.000000
870,1,13823, -1.000000
871,0,3538943, -1.000000
